make,price,Cluster
Hyundai,22392,8
Hyundai,43915,8
Hyundai,42891,8
Hyundai,29995,8
Hyundai,28990,8
Hyundai,35659,8
Hyundai,41998,8
Hyundai,34995,8
Hyundai,29980,8
Hyundai,29988,8
Hyundai,33995,8
Hyundai,29980,8
Hyundai,39997,8
Hyundai,39990,8
Hyundai,41699,8
Hyundai,43999,1
Hyundai,0,5
Hyundai,43915,8
Hyundai,42171,8
Hyundai,42800,8
Hyundai,39997,8
Hyundai,31999,8
Hyundai,42000,8
Hyundai,36000,8
Hyundai,42800,8
Hyundai,24806,8
Hyundai,24806,8
Hyundai,29998,8
Hyundai,29998,8
Hyundai,29999,8
Hyundai,40851,8
Hyundai,27995,8
Hyundai,33486,8
Hyundai,33650,8
Hyundai,34190,8
Hyundai,30536,8
Hyundai,32680,8
Hyundai,27997,8
Hyundai,29497,8
Hyundai,30479,8
Hyundai,27997,8
Hyundai,0,5
Hyundai,45974,9
Hyundai,34997,8
Hyundai,29207,8
Hyundai,32997,8
Hyundai,33998,8
Hyundai,35997,8
Hyundai,94,5
Hyundai,31499,8
Hyundai,28988,8
Hyundai,28988,8
Hyundai,32691,8
Hyundai,32991,8
Hyundai,29907,8
Hyundai,32680,8
Hyundai,47487,9
Hyundai,94,5
Hyundai,94,5
Hyundai,31499,8
Hyundai,94,5
Hyundai,29988,8
Hyundai,31499,8
Hyundai,31999,8
Hyundai,32888,8
Hyundai,41888,8
Hyundai,32680,8
Hyundai,37450,8
Hyundai,36907,8
Hyundai,29900,8
Hyundai,32680,8
Hyundai,38899,8
Hyundai,36997,8
Hyundai,38997,8
Hyundai,41995,8
Hyundai,31888,8
Hyundai,34888,8
Hyundai,35888,8
Hyundai,35888,8
Hyundai,94,5
Hyundai,29988,8
Hyundai,31499,8
Hyundai,48250,9
Hyundai,38442,8
Hyundai,31499,8
Hyundai,45927,9
Hyundai,29999,8
Hyundai,31994,8
Hyundai,32996,8
Hyundai,33988,8
Hyundai,34888,8
Hyundai,31488,8
Hyundai,29980,8
Hyundai,30680,8
Hyundai,30680,8
Hyundai,30680,8
Hyundai,25478,8
Hyundai,23988,8
Hyundai,21987,8
Hyundai,25888,8
Hyundai,24888,8
Hyundai,27995,8
Hyundai,22014,8
Hyundai,16844,8
Hyundai,20999,8
Hyundai,21499,8
Hyundai,21901,8
Hyundai,19550,8
Hyundai,20455,8
Hyundai,20595,8
Hyundai,21495,8
Hyundai,21499,8
Hyundai,22497,8
Hyundai,22499,8
Hyundai,22747,8
Hyundai,22887,8
Hyundai,23542,8
Hyundai,23998,8
Hyundai,24336,8
Hyundai,25704,8
Hyundai,26291,8
Hyundai,20899,8
Hyundai,20899,8
Hyundai,21888,8
Hyundai,21990,8
Hyundai,21998,8
Hyundai,21998,8
Hyundai,22595,8
Hyundai,22795,8
Hyundai,22888,8
Hyundai,22990,8
Hyundai,22997,8
Hyundai,23888,8
Hyundai,23996,8
Hyundai,24250,8
Hyundai,24400,8
Hyundai,25500,8
Hyundai,26500,8
Hyundai,24182,8
Hyundai,26879,8
Hyundai,20499,8
Hyundai,18999,8
Hyundai,19295,8
Hyundai,20464,8
Hyundai,21399,8
Hyundai,21499,8
Hyundai,22297,8
Hyundai,22444,8
Hyundai,22485,8
Hyundai,22554,8
Hyundai,22588,8
Hyundai,22789,8
Hyundai,22802,8
Hyundai,22887,8
Hyundai,22936,8
Hyundai,23142,8
Hyundai,25177,8
Hyundai,20699,8
Hyundai,21800,8
Hyundai,21888,8
Hyundai,21888,8
Hyundai,21900,8
Hyundai,23950,8
Hyundai,23950,8
Hyundai,21988,8
Hyundai,23912,8
Hyundai,23912,8
Hyundai,25990,8
Hyundai,28995,8
Hyundai,27399,8
Hyundai,27399,8
Hyundai,21987,8
Hyundai,22680,8
Hyundai,24123,8
Hyundai,24123,8
Hyundai,22680,8
Hyundai,20997,8
Hyundai,20997,8
Hyundai,21999,8
Hyundai,27399,8
Hyundai,20499,8
Hyundai,20997,8
Hyundai,21958,8
Hyundai,21998,8
Hyundai,22999,8
Hyundai,20988,8
Hyundai,26999,8
Hyundai,22988,8
Hyundai,21907,8
Hyundai,21980,8
Hyundai,22680,8
Hyundai,26999,8
Hyundai,20988,8
Hyundai,23999,8
Hyundai,26999,8
Hyundai,22999,8
Hyundai,20988,8
Hyundai,23999,8
Hyundai,26999,8
Hyundai,26400,8
Hyundai,22680,8
Hyundai,22680,8
Hyundai,22014,8
Hyundai,22999,8
Hyundai,21987,8
Hyundai,22680,8
Hyundai,21980,8
Hyundai,19989,8
Hyundai,27690,8
Hyundai,21987,8
Hyundai,25888,8
Hyundai,24888,8
Hyundai,27888,8
Hyundai,27995,8
Hyundai,27995,8
Hyundai,24995,8
Hyundai,22999,8
Hyundai,20988,8
Hyundai,26999,8
Hyundai,20988,8
Hyundai,26974,8
Hyundai,23188,8
Infiniti,35298,7
Infiniti,39998,7
Infiniti,40099,7
Infiniti,41999,1
Infiniti,41999,1
Infiniti,53999,9
Infiniti,39999,7
Infiniti,32497,2
Infiniti,32497,2
Infiniti,36495,7
Infiniti,61888,0
Infiniti,42994,1
Infiniti,52934,9
Infiniti,53935,9
Infiniti,42895,1
Infiniti,45999,9
Infiniti,39599,7
Infiniti,39788,7
Infiniti,45609,1
Infiniti,41988,1
Infiniti,38969,7
Infiniti,39598,7
Infiniti,37497,7
Infiniti,39997,7
Infiniti,39997,7
Infiniti,46900,9
Infiniti,40988,1
Infiniti,40875,1
Infiniti,42999,1
Infiniti,45999,9
Infiniti,46499,9
Infiniti,48109,9
Infiniti,60578,0
Infiniti,43869,1
Infiniti,31999,2
Infiniti,60578,0
Infiniti,44900,1
Infiniti,42995,1
Infiniti,39195,7
Infiniti,36038,7
Infiniti,0,5
Infiniti,44900,1
Infiniti,47900,9
Infiniti,45888,9
Infiniti,46888,9
Infiniti,46888,9
Infiniti,39195,7
Infiniti,48588,9
Infiniti,51699,9
Infiniti,45400,1
Infiniti,47999,9
Infiniti,48931,9
Infiniti,50994,9
Infiniti,53680,9
Infiniti,41995,1
Infiniti,50997,9
Infiniti,50997,9
Infiniti,51999,9
Infiniti,53680,9
Infiniti,53680,9
Infiniti,53680,9
Infiniti,51900,9
Infiniti,55611,0
Infiniti,56999,0
Infiniti,57488,0
Infiniti,65499,0
Infiniti,69199,3
Infiniti,69999,3
Infiniti,56488,0
Infiniti,69798,3
Infiniti,60900,0
Infiniti,63995,0
Infiniti,57995,0
Infiniti,64995,0
Jaguar,56995,0
Jaguar,0,5
Jaguar,53995,9
Jaguar,57495,0
Jaguar,54000,9
Jaguar,54997,0
Jaguar,84477,3
Jeep,35395,7
Jeep,33943,2
Jeep,38595,7
Jeep,38595,7
Jeep,38888,7
Jeep,39695,7
Jeep,41417,1
Jeep,41469,1
Jeep,41633,1
Jeep,41778,1
Jeep,37998,7
Jeep,39453,7
Jeep,40269,7
Jeep,50552,9
Jeep,35096,7
Jeep,32249,2
Jeep,32309,2
Jeep,34359,7
Jeep,34706,7
Jeep,34816,7
Jeep,34835,7
Jeep,34996,7
Jeep,35386,7
Jeep,35537,7
Jeep,35537,7
Jeep,35968,7
Jeep,35999,7
Jeep,35999,7
Jeep,36688,7
Jeep,36785,7
Jeep,36883,7
Jeep,36988,7
Jeep,37286,7
Jeep,37331,7
Jeep,37718,7
Jeep,37889,7
Jeep,38095,7
Jeep,40869,1
Jeep,40995,1
Jeep,42156,1
Jeep,42859,1
Jeep,42999,1
Jeep,48497,9
Jeep,33972,2
Jeep,36216,7
Jeep,39999,7
Jeep,40268,7
Jeep,41748,1
Jeep,43397,1
Jeep,34837,7
Jeep,34249,7
Jeep,36900,7
Jeep,37288,7
Jeep,39297,7
Jeep,39445,7
Jeep,39495,7
Jeep,41812,1
Jeep,50260,9
Jeep,50705,9
Jeep,50755,9
Jeep,39075,7
Jeep,54433,9
Jeep,34693,7
Jeep,37108,7
Jeep,31997,2
Jeep,31999,2
Jeep,34711,7
Jeep,35413,7
Jeep,36388,7
Jeep,36666,7
Jeep,37183,7
Jeep,40605,1
Jeep,41995,1
Jeep,45997,9
Jeep,53118,9
Jeep,32309,2
Jeep,33934,2
Jeep,33972,2
Jeep,34835,7
Jeep,35431,7
Jeep,36216,7
Jeep,36447,7
Jeep,36775,7
Jeep,38724,7
Jeep,42859,1
Jeep,37598,7
Jeep,39996,7
Jeep,35649,7
Jeep,31799,2
Jeep,34999,7
Jeep,33955,2
Jeep,32511,2
Jeep,31417,2
Jeep,30497,2
Jeep,36999,7
Jeep,32511,2
Jeep,42888,1
Jeep,38400,7
Jeep,129,5
Jeep,37376,7
Jeep,38888,7
Jeep,39998,7
Jeep,35592,7
Jeep,36900,7
Jeep,44900,1
Jeep,35380,7
Jeep,33100,2
Jeep,32978,2
Jeep,36888,7
Jeep,37888,7
Jeep,38800,7
Jeep,39388,7
Jeep,31988,2
Jeep,32932,2
Jeep,37419,7
Jeep,0,5
Jeep,29899,2
Jeep,30999,2
Jeep,32595,2
Jeep,33858,2
Jeep,34267,7
Jeep,34770,7
Jeep,34998,7
Jeep,35549,7
Jeep,35688,7
Jeep,35886,7
Jeep,35999,7
Jeep,37004,7
Jeep,37288,7
Jeep,38944,7
Jeep,39377,7
Jeep,39989,7
Jeep,40995,1
Jeep,40998,1
Jeep,27497,8
Jeep,29507,2
Jeep,29963,2
Jeep,30087,2
Jeep,30698,2
Jeep,33930,2
Jeep,34226,7
Jeep,35089,7
Jeep,26849,8
Jeep,27900,8
Jeep,29997,2
Jeep,30799,2
Jeep,32037,2
Jeep,33593,2
Jeep,33800,2
Jeep,35394,7
Jeep,35499,7
Jeep,37621,7
Jeep,38248,7
Jeep,39288,7
Jeep,47575,9
Jeep,36153,7
Jeep,36123,7
Jeep,29999,2
Jeep,32907,2
Jeep,33560,2
Jeep,33997,2
Jeep,34063,2
Jeep,34969,7
Jeep,34988,7
Jeep,35549,7
Jeep,35800,7
Jeep,35895,7
Jeep,35989,7
Jeep,36688,7
Jeep,42889,1
Jeep,26395,8
Jeep,27297,8
Jeep,28907,2
Jeep,28959,2
Jeep,29187,2
Jeep,33830,2
Jeep,35893,7
Jeep,26396,8
Jeep,26900,8
Jeep,29497,2
Jeep,29999,2
Jeep,31959,2
Jeep,34149,7
Jeep,38500,7
Jeep,38688,7
Jeep,47575,9
Jeep,29999,2
Jeep,32365,2
Jeep,28997,2
Jeep,33910,2
Jeep,37999,7
Jeep,30995,2
Jeep,33975,2
Jeep,34487,7
Jeep,35640,7
Jeep,27297,8
Jeep,32591,2
Jeep,33998,2
Jeep,29999,2
Jeep,33975,2
Jeep,33998,2
Jeep,29999,2
Jeep,33998,2
Jeep,29999,2
Jeep,33975,2
Jeep,32907,2
Jeep,28907,2
Jeep,38123,7
Jeep,29999,2
Jeep,23987,8
Jeep,30999,2
Jeep,37884,7
Jeep,33975,2
Jeep,37900,7
Jeep,37900,7
Jeep,36800,7
Jeep,39690,7
Jeep,39690,7
Jeep,39690,7
Jeep,33998,2
Jeep,29999,2
Jeep,33998,2
Jeep,33488,2
Jeep,38488,7
Jeep,49777,9
Jeep,56897,0
Jeep,48888,9
Jeep,51995,9
Jeep,48596,9
Jeep,52745,9
Jeep,42737,1
Jeep,42990,1
Jeep,43737,1
Jeep,46437,9
Jeep,55718,0
Jeep,64142,0
Jeep,50778,9
Jeep,50900,9
Jeep,59689,0
Jeep,62889,0
Jeep,44760,1
Jeep,64142,0
Jeep,55718,0
Jeep,51900,9
Jeep,49177,9
Jeep,51987,9
Jeep,59375,0
Jeep,42700,1
Jeep,47817,9
Jeep,45898,9
Jeep,51991,9
Jeep,45999,9
Jeep,49800,9
Jeep,49980,9
Jeep,47617,9
Jeep,62803,0
Jeep,63679,0
Jeep,61900,0
Jeep,44777,1
Jeep,62057,0
Jeep,62992,0
Jeep,63756,0
Jeep,64492,0
Jeep,66745,0
Jeep,67988,3
Jeep,68874,3
Jeep,69995,3
Jeep,69998,3
Jeep,70989,3
Jeep,72259,3
Jeep,75870,3
Jeep,76988,3
Jeep,79254,3
Jeep,41760,1
Jeep,42998,1
Jeep,43260,1
Jeep,43569,1
Jeep,43996,1
Jeep,43998,1
Jeep,44999,1
Jeep,45388,1
Jeep,45486,1
Jeep,47135,9
Jeep,58225,0
Jeep,66720,0
Jeep,55500,0
Jeep,56712,0
Jeep,60689,0
Jeep,63489,0
Jeep,69995,3
Jeep,71894,3
Jeep,73387,3
Jeep,73387,3
Jeep,69989,3
Jeep,74199,3
Jeep,74998,3
Jeep,74999,3
Jeep,79777,3
Jeep,79777,3
Jeep,79889,3
Jeep,79889,3
Jeep,85996,4
Jeep,60996,0
Jeep,64288,0
Jeep,72026,3
Jeep,79067,3
Jeep,65006,0
Jeep,65889,0
Jeep,66335,0
Jeep,67874,3
Jeep,67995,3
Jeep,69998,3
Jeep,69998,3
Jeep,71876,3
Jeep,71989,3
Jeep,72400,3
Jeep,76988,3
Jeep,80330,3
Jeep,82304,3
Jeep,39667,7
Jeep,44588,1
Jeep,46227,9
Jeep,47398,9
Jeep,49569,9
Jeep,55889,0
Jeep,58225,0
Jeep,67100,0
Jeep,65989,0
Jeep,69998,3
Jeep,83810,3
Jeep,69999,3
Jeep,72989,3
Jeep,75989,3
Jeep,97190,4
Jeep,59986,0
Jeep,79067,3
Jeep,84275,3
Jeep,57489,0
Jeep,0,5
Jeep,65006,0
Jeep,65331,0
Jeep,65889,0
Jeep,67995,3
Jeep,69998,3
Jeep,69998,3
Jeep,71876,3
Jeep,71989,3
Jeep,72400,3
Jeep,76988,3
Jeep,82304,3
Jeep,65989,0
Jeep,69998,3
Jeep,83810,3
Jeep,69999,3
Jeep,72989,3
Jeep,75989,3
Jeep,97190,4
Jeep,84275,3
Jeep,85567,3
Jeep,51994,9
Jeep,51994,9
Jeep,43577,1
Jeep,58896,0
Jeep,62999,0
Jeep,69988,3
Jeep,59998,0
Jeep,62999,0
Jeep,64996,0
Jeep,51994,9
Jeep,55991,0
Jeep,55998,0
Jeep,41988,1
Jeep,270,5
Jeep,270,5
Jeep,270,5
Jeep,59989,0
Jeep,55889,0
Jeep,79889,3
Jeep,51995,9
Jeep,62900,0
Jeep,56000,0
Jeep,56000,0
Jeep,55900,0
Jeep,62971,0
Jeep,43777,1
Jeep,44777,1
Jeep,45777,1
Jeep,42995,1
Jeep,45790,1
Jeep,42850,1
Jeep,43995,1
Jeep,44497,1
Jeep,45058,1
Jeep,45746,1
Jeep,45989,9
Jeep,46837,9
Jeep,47550,9
Jeep,48134,9
Jeep,48182,9
Jeep,49695,9
Jeep,51500,9
Jeep,52087,9
Jeep,58521,0
Jeep,62998,0
Jeep,63989,0
Jeep,74999,3
Jeep,76011,3
Jeep,62017,0
Jeep,75772,3
Jeep,44895,1
Jeep,47689,9
Jeep,43804,1
Jeep,44052,1
Jeep,44177,1
Jeep,44335,1
Jeep,45623,1
Jeep,47206,9
Jeep,48134,9
Jeep,56522,0
Jeep,62998,0
Jeep,65989,0
Jeep,74999,3
Jeep,76011,3
Jeep,59998,0
Jeep,60249,0
Jeep,87914,4
Jeep,53999,9
Jeep,75772,3
Jeep,43900,1
Jeep,43577,1
Jeep,47400,9
Jeep,56000,0
Jeep,49795,9
Jeep,45588,1
Jeep,62999,0
Jeep,55578,0
Jeep,55998,0
Jeep,45588,1
Jeep,62999,0
Jeep,45588,1
Jeep,62999,0
Jeep,45588,1
Jeep,56700,0
Jeep,45588,1
Jeep,62999,0
Jeep,62999,0
Jeep,41988,1
Jeep,38489,7
Jeep,45888,9
Jeep,38692,7
Jeep,39224,7
Jeep,39998,7
Jeep,41995,1
Jeep,43998,1
Jeep,39999,7
Jeep,40995,1
Jeep,38308,7
Jeep,38898,7
Jeep,40699,1
Jeep,41721,1
Jeep,41999,1
Jeep,41999,1
Jeep,42298,1
Jeep,42409,1
Jeep,42731,1
Jeep,42770,1
Jeep,42992,1
Jeep,43009,1
Jeep,43947,1
Jeep,44288,1
Jeep,45306,1
Jeep,46647,9
Jeep,48981,9
Jeep,49995,9
Jeep,53999,9
Jeep,39197,7
Jeep,39733,7
Jeep,34876,7
Jeep,43998,1
Jeep,37384,7
Jeep,39397,7
Jeep,43150,1
Jeep,64265,0
Jeep,37499,7
Jeep,37750,7
Jeep,39995,7
Jeep,40132,7
Jeep,40244,7
Jeep,40959,1
Jeep,41409,1
Jeep,41889,1
Jeep,41997,1
Jeep,42270,1
Jeep,42758,1
Jeep,43045,1
Jeep,43998,1
Jeep,44398,1
Jeep,44679,1
Jeep,47989,9
Jeep,48922,9
Jeep,40217,7
Jeep,41408,1
Jeep,55412,0
Jeep,43947,1
Jeep,45306,1
Jeep,36497,7
Jeep,36497,7
Jeep,37777,7
Jeep,42700,1
Jeep,43980,1
Jeep,43917,1
Jeep,47997,9
Jeep,47997,9
Jeep,0,5
Jeep,41988,1
Jeep,41988,1
Jeep,41988,1
Jeep,44999,1
Jeep,39999,7
Jeep,41999,1
Jeep,43999,1
Jeep,43999,1
Jeep,39999,7
Jeep,41689,1
Jeep,42778,1
Jeep,42887,1
Jeep,39988,7
Jeep,41988,1
Jeep,42995,1
Jeep,47995,9
Jeep,38489,7
Jeep,45888,9
Jeep,45888,9
Jeep,41988,1
Jeep,69900,3
Jeep,77590,3
Jeep,86393,4
Jeep,85099,3
Jeep,89999,4
Jeep,99428,4
Jeep,99489,4
Jeep,99998,4
Jeep,82858,3
Jeep,87799,4
Jeep,64913,0
Jeep,79997,3
Jeep,64913,0
Jeep,78997,3
Jeep,64913,0
Jeep,79997,3
Jeep,82497,3
Jeep,33341,2
Jeep,35492,7
Jeep,36599,7
Jeep,34107,7
Jeep,32988,2
Jeep,72495,3
Jeep,59988,0
Jeep,65599,0
Jeep,69995,3
Jeep,69997,3
Jeep,71909,3
Jeep,73499,3
Jeep,76888,3
Jeep,77759,3
Jeep,78692,3
Jeep,81064,3
Jeep,81671,3
Jeep,82985,3
Jeep,89747,4
Jeep,92585,4
Jeep,62832,0
Jeep,68497,3
Jeep,70250,3
Jeep,71499,3
Jeep,74989,3
Jeep,77392,3
Jeep,92585,4
Jeep,71877,3
Jeep,75777,3
Jeep,71500,3
Jeep,66301,0
Jeep,70000,3
Jeep,66301,0
Jeep,66301,0
Jeep,69995,3
Jeep,66301,0
Jeep,64988,0
Jeep,64900,0
Jeep,69995,3
Jeep,50000,9
Jeep,50000,9
Jeep,48988,9
Jeep,51777,9
Jeep,45777,1
Jeep,45777,1
Jeep,49888,9
Jeep,48888,9
Jeep,52586,9
Jeep,53389,9
Jeep,55829,0
Jeep,38968,7
Jeep,39093,7
Jeep,52528,9
Jeep,50999,9
Jeep,50999,9
Jeep,57818,0
Jeep,58999,0
Jeep,61889,0
Jeep,50988,9
Jeep,43518,1
Jeep,49997,9
Jeep,46498,9
Jeep,48488,9
Jeep,50306,9
Jeep,51637,9
Jeep,51833,9
Jeep,54824,0
Jeep,58988,0
Jeep,45437,1
Jeep,45507,1
Jeep,45610,1
Jeep,45937,9
Jeep,46137,9
Jeep,46907,9
Jeep,48999,9
Jeep,49146,9
Jeep,49615,9
Jeep,51999,9
Jeep,52598,9
Jeep,430,5
Jeep,39831,7
Jeep,42497,1
Jeep,44497,1
Jeep,44997,1
Jeep,45791,1
Jeep,46064,9
Jeep,50269,9
Jeep,53391,9
Jeep,38940,7
Jeep,57999,0
Jeep,58774,0
Jeep,52528,9
Jeep,59088,0
Jeep,47999,9
Jeep,43949,1
Jeep,44297,1
Jeep,48497,9
Jeep,54989,0
Jeep,44499,1
Jeep,53397,9
Jeep,63398,0
Jeep,45507,1
Jeep,45537,1
Jeep,45907,9
Jeep,47369,9
Jeep,48998,9
Jeep,42997,1
Jeep,51637,9
Jeep,50000,9
Jeep,57999,0
Jeep,58774,0
Jeep,52528,9
Jeep,59088,0
Jeep,49900,9
Jeep,51377,9
Jeep,37500,7
Jeep,37500,7
Jeep,52998,9
Jeep,46999,9
Jeep,50000,9
Jeep,50900,9
Jeep,53995,9
Jeep,45386,1
Jeep,51411,9
Jeep,150,5
Jeep,51842,9
Jeep,40680,1
Jeep,150,5
Jeep,150,5
Jeep,150,5
Jeep,150,5
Jeep,40680,1
Jeep,156,5
Jeep,45507,1
Jeep,45907,9
Jeep,40680,1
Jeep,56995,0
Jeep,96900,4
Jeep,41900,1
Jeep,47500,9
Jeep,39831,7
Jeep,47995,9
Jeep,48888,9
Jeep,150,5
Kia,40000,7
Kia,40000,7
Kia,41244,1
Kia,45995,9
Kia,31995,2
Kia,33596,2
Kia,34798,7
Kia,35499,7
Kia,37996,7
Kia,33737,2
Kia,43737,1
Kia,34798,7
Kia,36249,7
Kia,43995,1
Kia,40000,7
Kia,33900,2
Kia,41900,1
Kia,51995,9
Kia,48500,9
Kia,33900,2
Kia,34995,7
Kia,41900,1
Kia,40000,7
Kia,32952,2
Kia,47999,9
Kia,47999,9
Kia,47999,9
Kia,36998,7
Kia,47999,9
Kia,54995,0
Kia,48900,9
Kia,21997,6
Kia,23900,8
Kia,26888,8
Kia,28888,2
Kia,24488,8
Kia,20697,6
Kia,21299,6
Kia,21299,6
Kia,21995,6
Kia,22995,6
Kia,23832,8
Kia,27288,8
Kia,22491,6
Kia,24788,8
Kia,19499,6
Kia,20799,6
Kia,21992,6
Kia,22288,6
Kia,23776,8
Kia,23812,8
Kia,27288,8
Kia,23888,8
Kia,24788,8
Kia,24855,8
Kia,22777,6
Kia,21600,6
Kia,22600,6
Kia,22600,6
Kia,22200,6
Kia,20900,6
Kia,26999,8
Kia,26999,8
Kia,25999,8
Kia,25488,8
Kia,23907,8
Kia,18497,6
Kia,25654,8
Kia,26999,8
Kia,25999,8
Kia,25999,8
Kia,26999,8
Kia,25999,8
Kia,25654,8
Kia,26999,8
Kia,25654,8
Kia,25988,8
Kia,22593,6
Kia,26888,8
Kia,26888,8
Kia,28888,2
Kia,28888,2
Kia,24488,8
Kia,26999,8
Kia,25999,8
Kia,26999,8
Kia,25194,8
Kia,32850,2
Kia,30299,2
Kia,29799,2
Kia,29900,2
Kia,29900,2
Kia,29800,2
Kia,29900,2
Kia,23500,8
Kia,36900,7
Kia,28912,2
Kia,28912,2
Kia,30439,2
Kia,30888,2
Kia,30439,2
Kia,33995,2
Kia,30439,2
Kia,30987,2
Kia,20777,6
Kia,24995,8
Kia,24995,8
Kia,18576,6
Kia,19968,6
Kia,20495,6
Kia,20676,6
Kia,23398,8
Kia,19576,6
Kia,20500,6
Kia,23124,8
Kia,19376,6
Kia,19499,6
Kia,22998,6
Kia,23227,8
Kia,23995,8
Kia,22396,6
Kia,23124,8
Kia,20695,6
Kia,20695,6
Kia,21800,6
Kia,21900,6
Kia,19500,6
Kia,20700,6
Kia,20900,6
Kia,20300,6
Kia,21000,6
Kia,23999,8
Kia,68,5
Kia,20908,6
Kia,20998,6
Kia,68,5
Kia,68,5
Kia,22524,6
Kia,21900,6
Kia,23999,8
Kia,19995,6
Kia,24999,8
Kia,21722,6
Kia,29999,2
Kia,19995,6
Kia,23700,8
Kia,21987,6
Kia,24995,8
Kia,25888,8
Kia,25995,8
Kia,68,5
Kia,24999,8
Kia,23999,8
Kia,22524,6
Kia,21988,6
Kia,23999,8
Kia,68,5
Kia,30999,2
Kia,31995,2
Kia,31999,2
Kia,27777,8
Kia,29888,2
Kia,31888,2
Kia,31995,2
Kia,23999,8
Kia,24497,8
Kia,24499,8
Kia,24555,8
Kia,24576,8
Kia,25038,8
Kia,25276,8
Kia,25503,8
Kia,27176,8
Kia,27598,8
Kia,28376,8
Kia,28599,8
Kia,28949,2
Kia,28998,2
Kia,29288,2
Kia,29298,2
Kia,30900,2
Kia,31709,2
Kia,31785,2
Kia,25900,8
Kia,27998,8
Kia,23999,8
Kia,24499,8
Kia,24499,8
Kia,25486,8
Kia,26276,8
Kia,26499,8
Kia,28064,8
Kia,28998,2
Kia,32096,2
Kia,26299,8
Kia,28806,2
Kia,28550,8
Kia,31831,2
Kia,30800,2
Kia,33900,2
Kia,30986,2
Kia,31595,2
Kia,27777,8
Kia,27995,8
Kia,26995,8
Kia,28000,8
Kia,30800,2
Kia,27987,8
Kia,33900,2
Kia,32995,2
Kia,25900,8
Kia,26495,8
Kia,20300,6
Kia,23200,8
Kia,27400,8
Kia,28900,2
Kia,28507,8
Kia,27995,8
Kia,24898,8
Kia,32999,2
Kia,98,5
Kia,26988,8
Kia,26999,8
Kia,27988,8
Kia,27988,8
Kia,31999,2
Kia,32999,2
Kia,25988,8
Kia,30497,2
Kia,29497,2
Kia,28475,8
Kia,27988,8
Kia,26988,8
Kia,26999,8
Kia,27988,8
Kia,31999,2
Kia,32999,2
Kia,27988,8
Kia,98,5
Kia,26988,8
Kia,26999,8
Kia,27988,8
Kia,27988,8
Kia,31999,2
Kia,98,5
Kia,26988,8
Kia,28586,8
Kia,24722,8
Kia,29888,2
Kia,29888,2
Kia,31888,2
Kia,31888,2
Kia,31995,2
Kia,98,5
Kia,26988,8
Kia,26999,8
Kia,27988,8
Kia,27988,8
Kia,31999,2
Kia,32999,2
Kia,26999,8
Kia,40988,1
Kia,38888,7
Kia,30899,2
Kia,30899,2
Kia,30988,2
Kia,31299,2
Kia,31399,2
Kia,32788,2
Kia,32837,2
Kia,32888,2
Kia,32937,2
Kia,32988,2
Kia,34990,7
Kia,34998,7
Kia,36699,7
Kia,31197,2
Kia,31396,2
Kia,32275,2
Kia,32404,2
Kia,32425,2
Kia,32737,2
Kia,32949,2
Kia,33576,2
Kia,33576,2
Kia,33776,2
Kia,33795,2
Kia,36388,7
Kia,36699,7
Kia,38197,7
Kia,41888,1
Kia,47888,9
Kia,38695,7
Kia,30499,2
Kia,34888,7
Kia,53995,9
Kia,36990,7
Kia,31995,2
Kia,38197,7
Kia,38695,7
Kia,35800,7
Kia,45900,9
Kia,35800,7
Kia,37200,7
Kia,55900,0
Kia,32980,2
Kia,34487,7
Kia,38900,7
Kia,41595,1
Kia,44885,1
Kia,31499,2
Kia,31711,2
Kia,34988,7
Kia,47999,9
Kia,0,5
Kia,42410,1
Kia,29907,2
Kia,30907,2
Kia,32907,2
Kia,32999,2
Kia,34907,7
Kia,30907,2
Kia,38907,7
Kia,34988,7
Kia,34988,7
Kia,47999,9
Kia,41900,1
Kia,30855,2
Kia,34988,7
Kia,47999,9
Kia,47888,9
Kia,38888,7
Kia,38888,7
Kia,35995,7
Kia,36888,7
Kia,36888,7
Kia,36995,7
Kia,39995,7
Kia,34988,7
Kia,47999,9
Kia,26489,8
Kia,26999,8
Kia,24999,8
Kia,29498,2
Kia,18548,6
Kia,21139,6
Kia,21813,6
Kia,21995,6
Kia,22306,6
Kia,22399,6
Kia,23976,8
Kia,24295,8
Kia,24698,8
Kia,24983,8
Kia,25598,8
Kia,22399,6
Kia,25888,8
Kia,22399,6
Kia,22399,6
Kia,29499,2
Kia,19799,6
Kia,20799,6
Kia,20899,6
Kia,20899,6
Kia,21895,6
Kia,23445,8
Kia,23998,8
Kia,24491,8
Kia,24998,8
Kia,20899,6
Kia,23995,8
Kia,22995,6
Kia,23000,6
Kia,23495,8
Kia,25995,8
Kia,28900,2
Kia,20998,6
Kia,21900,6
Kia,22500,6
Kia,22700,6
Kia,23500,8
Kia,23897,8
Kia,22999,6
Kia,22999,6
Kia,24988,8
Kia,24999,8
Kia,24988,8
Kia,24999,8
Kia,24999,8
Kia,34088,2
Kia,26690,8
Kia,29690,2
Kia,26700,8
Kia,26987,8
Kia,24987,8
Kia,29987,2
Kia,27997,8
Kia,33995,2
Kia,27995,8
Kia,28395,8
Kia,24495,8
Kia,25495,8
Kia,26091,8
Kia,26977,8
Kia,28563,8
Kia,28599,8
Kia,28812,2
Kia,29399,2
Kia,29720,2
Kia,27695,8
Kia,27995,8
Kia,27852,8
Kia,27999,8
Kia,28298,8
Kia,29424,2
